Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
KOTAKNIFTY,EQ,04-Sep-2023,208.54,208.54,209.5,208.28,209.44,209.34,209.17,11096,"23,20,958.85",372,9526,85.85
KOTAKNIFTY,EQ,05-Sep-2023,209.34,210.2,210.2,209.35,209.58,209.72,209.82,13739,"28,82,719.44",345,9925,72.24
KOTAKNIFTY,EQ,06-Sep-2023,209.72,210.75,210.77,208.66,210.77,210.18,209.91,20038,"42,06,246.65",337,14589,72.81
KOTAKNIFTY,EQ,07-Sep-2023,210.18,210.18,212.18,209.6,211.08,211.23,210.69,35164,"74,08,725.77",405,32337,91.96
KOTAKNIFTY,EQ,08-Sep-2023,211.23,213.25,213.25,211.23,212.5,212.46,212.49,28092,"59,69,340.43",325,21119,75.18
KOTAKNIFTY,EQ,11-Sep-2023,212.46,212.46,214.49,212.46,214.39,214.27,213.93,34964,"74,79,901.34",527,31771,90.87
KOTAKNIFTY,EQ,12-Sep-2023,214.27,215.99,215.99,213.3,213.3,214.02,214.35,62378,"1,33,70,779.68",376,54510,87.39
KOTAKNIFTY,EQ,13-Sep-2023,214.02,214.1,215.49,213.95,214.78,214.98,214.99,26538,"57,05,470.94",296,25071,94.47
KOTAKNIFTY,EQ,14-Sep-2023,214.98,214.98,216.25,214.61,215.5,215.28,215.34,42365,"91,22,708.45",388,28728,67.81
KOTAKNIFTY,EQ,15-Sep-2023,215.28,216.08,216.6,215.82,216.4,216.44,216.3,26938,"58,26,664.96",424,23514,87.29
KOTAKNIFTY,EQ,18-Sep-2023,216.44,216.44,218.4,215.85,216.15,216.19,216.23,57547,"1,24,43,411.98",458,54062,93.94
KOTAKNIFTY,EQ,20-Sep-2023,216.19,216.18,216.18,213.54,214.24,214.17,214.62,19060,"40,90,695.06",488,14424,75.68
KOTAKNIFTY,EQ,21-Sep-2023,214.17,213.67,213.67,212,212.05,212.54,212.62,40068,"85,19,214.36",456,24345,60.76
KOTAKNIFTY,EQ,22-Sep-2023,212.54,212.54,214.44,211.23,212.02,211.63,212.01,27445,"58,18,528.01",392,25815,94.06
KOTAKNIFTY,EQ,25-Sep-2023,211.63,213.67,213.67,210.6,210.96,211.05,211.35,14975,"31,64,978.06",451,13241,88.42
KOTAKNIFTY,EQ,26-Sep-2023,211.05,211.65,211.91,211.01,211.62,211.52,211.6,17833,"37,73,479.75",227,11216,62.89
KOTAKNIFTY,EQ,27-Sep-2023,211.52,213.24,213.24,210.11,211.42,211.79,210.71,53693,"1,13,13,388.76",377,39068,72.76
KOTAKNIFTY,EQ,28-Sep-2023,211.79,213.44,213.44,209.6,210,209.9,210.41,13599,"28,61,384.27",418,10807,79.47
KOTAKNIFTY,EQ,29-Sep-2023,209.9,209.9,215,209.77,215,211.51,210.9,9898,"20,87,480.27",366,5949,60.1
KOTAKNIFTY,EQ,03-Oct-2023,211.51,211.5,211.5,209.08,209.89,209.91,209.59,31448,"65,91,311.22",747,22198,70.59
KOTAKNIFTY,EQ,04-Oct-2023,209.91,209,211.4,208,209.42,209.03,208.56,41842,"87,26,409.39",511,24105,57.61
KOTAKNIFTY,EQ,05-Oct-2023,209.03,211,211,209.33,210,210,209.9,37966,"79,69,215.40",312,25688,67.66
KOTAKNIFTY,EQ,06-Oct-2023,210,210.01,211.28,210.01,210.74,211.04,210.81,20815,"43,87,991.37",323,12528,60.19
KOTAKNIFTY,EQ,09-Oct-2023,211.04,212.39,213,209,209.9,210.59,210.22,51137,"1,07,50,111.57",529,31990,62.56
KOTAKNIFTY,EQ,10-Oct-2023,210.59,210.58,212.7,210.25,211.72,211.81,211.5,10929,"23,11,455.48",343,3932,35.98
KOTAKNIFTY,EQ,11-Oct-2023,211.81,213.8,214.25,210.25,213.11,213.46,213.18,31859,"67,91,651.87",406,7759,24.35
KOTAKNIFTY,EQ,12-Oct-2023,213.46,216.25,216.25,212.51,213,212.98,213.22,20166,"42,99,874.97",250,13711,67.99
KOTAKNIFTY,EQ,13-Oct-2023,212.98,211.83,213,211.23,213,212.27,212.02,15186,"32,19,679.66",291,12286,80.9
KOTAKNIFTY,EQ,16-Oct-2023,212.27,212.27,214,211.65,212.07,211.96,212.02,30886,"65,48,556.14",463,25998,84.17
KOTAKNIFTY,EQ,17-Oct-2023,211.96,213.74,213.75,211.97,212.64,212.42,212.69,11266,"23,96,171.99",335,7189,63.81
KOTAKNIFTY,EQ,18-Oct-2023,212.42,212.15,213.1,211,211.43,211.3,211.61,36101,"76,39,405.19",360,26283,72.8
KOTAKNIFTY,EQ,19-Oct-2023,211.3,211,211.1,209.61,210.74,210.75,210.36,10390,"21,85,609.52",360,9138,87.95
KOTAKNIFTY,EQ,20-Oct-2023,210.75,210.01,210.22,209.39,209.8,209.78,209.78,14619,"30,66,835.00",406,10625,72.68
KOTAKNIFTY,EQ,23-Oct-2023,209.78,209.77,210,207.09,207.71,207.53,208.75,31683,"66,13,970.39",653,17665,55.76
KOTAKNIFTY,EQ,25-Oct-2023,207.53,209.44,209.6,205.41,209.6,206.44,206.89,"1,56,593","3,23,97,619.74",909,"1,42,556",91.04
KOTAKNIFTY,EQ,26-Oct-2023,206.44,205.91,205.91,202.89,203.54,203.25,203.55,90122,"1,83,44,053.19",1147,76793,85.21
KOTAKNIFTY,EQ,27-Oct-2023,203.25,205.4,205.7,203.26,205.35,205.14,204.87,22038,"45,15,002.23",574,19408,88.07
KOTAKNIFTY,EQ,30-Oct-2023,205.14,205.14,207.45,204.1,206.8,205.81,205.47,36666,"75,33,705.84",469,25591,69.79
